alpha,t,t_norm,D1_t,D1_k,D2_t,D2_k,D3_t,D3_k,D4_t,D4_k,AE08_t,AE08_k,AE09_t,AE09_k,AE1_t,AE1_k,AE15_t,AE15_k,AE2_t,AE2_k,AE3_t,AE3_k,R1_t,R1_k,R2_t,R2_k,R3_t,R3_k
0.1,0.8876245785542404,0.06646045,0.013290897,0.011266024219707802,0.009517143,0.005830771288900357,0.008258969,0.0013108937892086089,0.0052808225,0.0013417638534052483,0.030092694,0.06762667576532191,0.040238205,0.09243942219627381,0.056376353,0.11869941212019737,0.14462526,0.25131742746495556,0.2334432,0.3656870864292614,0.37107152,0.5321041462584978,0.10998373,0.112660242197078,0.08538576,0.05781352070384383,0.075017355,0.03887974288699964
0.11190476190476191,0.9969912647177271,0.07464923,0.016296895,0.01256046685675519,0.011551432,0.0065285551243061055,0.008095592,0.001469917501387161,0.008351054,0.0015089350740456907,0.032130577,0.06986563420632906,0.0466808,0.09393429188767605,0.06221008,0.11903443473719771,0.15787503,0.24222443871519908,0.24505757,0.3455338748233796,0.38126302,0.4929050895266552,0.13359085,0.11224246978376978,0.0955008,0.05778581151358066,0.083007365,0.03890358288230632
0.12380952380952381,1.1063579508812138,0.082838014,0.020465262,0.013855188706088895,0.011477686,0.007232627545442192,0.011534836,0.001630849635529537,0.00932318,0.0016790966116866362,0.033368103,0.0720323749481755,0.052021302,0.09540953981640257,0.07116809,0.11946565124172362,0.17297396,0.23452914277539347,0.25783396,0.32860464400928246,0.3915462,0.4604161802095518,0.14810795,0.11190729339533337,0.1082755,0.05780184727656415,0.09374366,0.038957404255385915
0.13571428571428573,1.2157246370447008,0.09102679,0.026183276,0.015150114413829683,0.01583257,0.007943075032224887,0.013913952,0.0017937262151582769,0.007499568,0.0018523269154409874,0.03876678,0.07414038045480219,0.05679693,0.09686751094864349,0.07770402,0.1199711452480833,0.17929755,0.22791494141088328,0.26830667,0.3141382307139383,0.40495503,0.4329809506353466,0.15199436,0.11163242199663975,0.11999277,0.05785053428677511,0.10130028,0.03903383389751291
0.14761904761904762,1.3250913232081873,0.09921557,0.03083756,0.016445193503490302,0.018760208,0.008660000598994973,0.018031318,0.0019585876590949413,0.0086932555,0.0020287108847034116,0.046329405,0.0762007383218843,0.06409397,0.09831121633824959,0.08541139,0.1205363902693215,0.1948977,0.22215879828792967,0.28726393,0.3016033670437132,0.42566532,0.4094575218858081,0.16439715,0.11140292373332139,0.12664843,0.05792446390347111,0.11185521,0.03912795718300628
0.1595238095238095,1.4353465009080364,0.10747087,0.035781197,0.017729409441476125,0.024950277,0.009377710759421549,0.018398955,0.0021241621195005355,0.012309546,0.0022069720394777433,0.051222444,0.07817425897186779,0.069354326,0.09968206996709816,0.09221026,0.12107644686086279,0.19988532,0.2169639239228384,0.29857904,0.2904366750888329,0.4318856,0.3887902684994579,0.18973082,0.11113958157343243,0.13852525,0.05798259483715956,0.12110604,0.03921209427063325
0.17142857142857143,1.545891621689446,0.11574788,0.04082754,0.019010229882690004,0.028123172,0.010100232841078376,0.023680357,0.002291375632118631,0.016885793,0.002388109752267984,0.05593172,0.08010674230918492,0.07770553,0.1010331107071985,0.10030554,0.12164645235441836,0.21606895,0.2123276814575555,0.31114033,0.28051765660398115,0.43996036,0.3706071442329545,0.20459491,0.11089300764902502,0.14763287,0.05805129474026514,0.13111879,0.039304078575201684
0.18333333333333335,1.6564367424708555,0.12402489,0.047020786,0.02029121321045708,0.033003125,0.010829582067551727,0.027845705,0.0024607032459760137,0.019302519,0.0025726653674330658,0.061458245,0.08202032261804593,0.08300074,0.10238683149991507,0.10728846,0.12226501557154239,0.22547084,0.20819798401046702,0.31862143,0.2716837581403851,0.4587575,0.3545282380523551,0.21779583,0.11067934478431134,0.1574558,0.05813918721778809,0.13975196,0.039409799234808314
0.19523809523809524,1.7669818632522647,0.1323019,0.05234368,0.02157232885347257,0.03535788,0.011565888328194112,0.030137228,0.002632194463770944,0.02331947,0.002760741924618502,0.06346336,0.08391985368884966,0.08963549,0.10374449773999304,0.115156755,0.12292645460129728,0.2388579,0.2044966541576123,0.33084562,0.26375860191579886,0.46809277,0.34019431941883044,0.22715665,0.11049241607876192,0.16699368,0.058243253649201056,0.1494396,0.03952727355378204
0.20714285714285713,1.877526984033674,0.14057891,0.059475243,0.02285355344034648,0.040008485,0.012309290220407323,0.034425948,0.0028059016644046545,0.028617192,0.002952448093822115,0.07143863,0.08580968787215278,0.09703936,0.10510752776773269,0.12281467,0.12362657009504108,0.24787948,0.20116194112637434,0.35116905,0.2566036422155296,0.47906393,0.3273254812992185,0.24867922,0.1103274993671899,0.18116976,0.058361206722895846,0.16030456,0.039655008001510006
0.21904761904761905,1.9880721048150836,0.14885592,0.06732282,0.02413486879787681,0.04522685,0.01305993430064351,0.03859493,0.0029818799921634883,0.031051314,0.0031478982432926405,0.07360242,0.08769376346029244,0.10406112,0.10647741625644974,0.1307247,0.12436224133644633,0.25962067,0.19814433024760383,0.3572077,0.2501083576823176,0.49195492,0.31570012881205106,0.26205513,0.11018092277291588,0.19299108,0.0584912881327708,0.16892207,0.039791863375366686
0.23095238095238094,2.099186807742392,0.15717559,0.07424236,0.02540936426946112,0.053059436,0.013814225373223429,0.04608181,0.003159329855784179,0.028244954,0.003346304385251745,0.081555404,0.08955137335510138,0.112198636,0.10782642662308174,0.1384565,0.12509719815606968,0.2693057,0.19535057432519914,0.3782821,0.244117125344178,0.5029955,0.3050575668495382,0.27119535,0.11001992776467702,0.20372896,0.05861622135001346,0.18002754,0.039926126375410334
