alpha,t,t_norm,D1_t,D1_k,D2_t,D2_k,D3_t,D3_k,D4_t,D4_k,AE08_t,AE08_k,AE09_t,AE09_k,AE1_t,AE1_k,AE15_t,AE15_k,AE2_t,AE2_k,AE3_t,AE3_k,R1_t,R1_k,R2_t,R2_k,R3_t,R3_k
0.1,1.5936067337907327,0.049014956,0.013599213,0.006275073886148105,0.008931901,0.003247687022283867,0.008073982,0.000730156018108581,0.005167313,0.0007473503654600791,0.028368328,0.037667448500566324,0.041006036,0.05148792448535158,0.05719258,0.06611450204355242,0.14427978,0.13998154055629802,0.23187745,0.20368440914050864,0.36656928,0.2963772106096566,0.10771324,0.06275073886148104,0.08527005,0.032201609632646656,0.07506771,0.02165566614561137
0.11190476190476191,1.7623891708581207,0.054206237,0.016028745,0.0071055110551230104,0.012196861,0.003693232197399456,0.008738436,0.0008315387616828957,0.008060602,0.0008536111732445843,0.032226443,0.03952329494498559,0.04611399,0.05313903989994365,0.061955143,0.06733830052746756,0.15749478,0.13702742475580568,0.24214964,0.1954700247591973,0.3762148,0.27883856569188253,0.13330695,0.06349605623726945,0.09553762,0.03268968639634416,0.08304534,0.022007927046553535
0.12380952380952381,1.9311716079255088,0.05939752,0.02054406,0.007937563975688029,0.012309201,0.004143533882655913,0.011485891,0.0009343050889703379,0.00920359,0.0009619455251999918,0.034719415,0.04126696478847817,0.051800527,0.05465961830247992,0.07171221,0.06844123669074849,0.17290457,0.13436049948023088,0.25595272,0.18825585416859747,0.38741136,0.2637699827393299,0.1476683,0.06411109364978793,0.10889804,0.033114371114198314,0.09371724,0.022318489857014494
0.13571428571428573,2.099611606193431,0.06457827,0.026228888,0.008772273544596683,0.016255867,0.004599227772453451,0.013963267,0.0010386097816607143,0.008044034,0.001072540969158256,0.039248094,0.04292902880365704,0.056905027,0.05608857335427299,0.077559985,0.06946612248776371,0.1789194,0.13196812620318676,0.2658429,0.18189344419226045,0.39779305,0.2507061818031939,0.14872164,0.06463780506544922,0.12034256,0.03349682369404485,0.101379886,0.022601510397225907
0.14761904761904762,2.267697300537571,0.069748126,0.030839661,0.009609476191901306,0.019165833,0.005060327782718469,0.017542485,0.0011444682287155825,0.009802237,0.001185443573082367,0.04565083,0.04452663816658876,0.064526446,0.057446529443315006,0.08540715,0.07043344137634716,0.1948306,0.1298148107844503,0.28471094,0.17623692748818753,0.42053914,0.23925971484139072,0.16224286,0.06509645162255724,0.12649006,0.033847200198095284,0.112110004,0.02286377310841804
0.1595238095238095,2.4357829948817105,0.07491798,0.03531716,0.010447501217662655,0.024627082,0.005526052342654211,0.018986717,0.0012517160485942865,0.013136813,0.0013005138803919144,0.050819196,0.046066151751666305,0.06985801,0.058740171284220974,0.092435345,0.07134734691443925,0.19856615,0.12785145872202255,0.29644978,0.1711471285414592,0.4259068,0.22910446154292718,0.18895355,0.06549179867788531,0.13866076,0.03416770491787058,0.12089738,0.02310671452378818
0.17142857142857143,2.6045102841624703,0.08010756,0.040830232,0.011283409123297438,0.02832588,0.005994933259077756,0.023539009,0.0013600324073877164,0.016495422,0.001417448370296257,0.05621561,0.0475468814731236,0.07822853,0.059967603240125074,0.100443535,0.07220252983697144,0.21575089,0.12602583518825727,0.30928725,0.16649959023659602,0.4332,0.21997167094781092,0.20335118,0.06581988655256837,0.14736824,0.03445600146518846,0.13119343,0.02332870257303147
0.18333333333333335,2.773654625969047,0.085309975,0.04690043,0.012117987148226221,0.032730114,0.006467466235465022,0.027644532,0.0014695410274910901,0.01914039,0.0015364052181549336,0.061054878,0.04898283828916802,0.08377681,0.06114579228925395,0.107723825,0.073017116916897,0.2246198,0.12433660167866403,0.31419668,0.16225053945174261,0.4526452,0.21172556750759952,0.21687038,0.06609811171759757,0.15702409,0.03472093640760694,0.13981114,0.02353567702868886
0.19523809523809524,2.942798967775623,0.090512395,0.052659832,0.01295294522310227,0.035507217,0.006944652058162021,0.030401932,0.00158048168732092,0.023235723,0.0016576670589253063,0.064303786,0.05038905513381543,0.09136782,0.06229261595036698,0.11430952,0.07381027999971641,0.2387771,0.12278850269728064,0.32834703,0.15837190068551282,0.46141264,0.20426716162976238,0.22583261,0.06634435358174333,0.16691525,0.03497173064891003,0.14937723,0.023733858900370896
0.20714285714285713,3.114848247975458,0.095804155,0.059392214,0.013775362344921592,0.04036372,0.0074196309750042926,0.03462589,0.0016913042530687825,0.027547577,0.0017796375694105664,0.072039425,0.05172322747221787,0.09766619,0.06335532388688672,0.12297346,0.07451798701520528,0.24707967,0.12125373134015258,0.349052,0.15467214583378808,0.47314048,0.19730091958750687,0.24688148,0.06650174925134562,0.18082781,0.0351781954431405,0.16021702,0.02390272066168821
0.21904761904761905,3.2902167251474057,0.101198,0.06737636,0.014583191144735668,0.045426402,0.007891301164261096,0.03893259,0.0018017635090773118,0.03028248,0.0019020779508091906,0.07588663,0.05298785443802306,0.10400078,0.06433764056765838,0.13074332,0.07514432134624613,0.25879514,0.11972622127950568,0.35422495,0.15112483177443342,0.48421723,0.19075783512396088,0.26106015,0.06657543783466284,0.19316995,0.03534262573729196,0.16903459,0.024043733341497526
0.23095238095238094,3.465585202319353,0.10659186,0.07438064,0.015391052060089708,0.052562155,0.008367602574954273,0.045705587,0.0019136807111625248,0.029373381,0.00202693559965278,0.083346434,0.05424338187860244,0.11211088,0.06531301326589584,0.13878582,0.07577432748703161,0.2692805,0.11832845668717427,0.3762993,0.14786750841489554,0.49744454,0.18478057313494184,0.2699845,0.0666416687137905,0.20406875,0.035505229678181635,0.18006983,0.02418419772667117
