alpha,t,t_norm,D1_t,D1_k,D2_t,D2_k,D3_t,D3_k,D4_t,D4_k,AE08_t,AE08_k,AE09_t,AE09_k,AE1_t,AE1_k,AE15_t,AE15_k,AE2_t,AE2_k,AE3_t,AE3_k,R1_t,R1_k,R2_t,R2_k,R3_t,R3_k
0.1,1.7777385133574253,0.05886345,0.013710659,0.005625124237823968,0.00861524,0.0029113032479573505,0.00799448,0.0006545290763702533,0.0051068813,0.0006699424948885565,0.027365044,0.03376598927468323,0.041414443,0.046154989922451026,0.05752395,0.059266599033647026,0.1439952,0.1254827546125544,0.23107642,0.18258750853154287,0.36461237,0.265679522056179,0.10628356,0.056251242378239676,0.08515746,0.028866282394124344,0.07502379,0.01941264991170932
0.11190476190476191,1.9577512901778873,0.06482393,0.015848342,0.0063964589372450895,0.012498438,0.0033246881066133394,0.009147882,0.0007485603079876135,0.007907281,0.0007684301348171025,0.03214527,0.03557930333497315,0.045787945,0.04783634618927964,0.061835427,0.06061867624810259,0.15720831,0.12335358975974159,0.24068128,0.175964258887898,0.37407422,0.2510135332605667,0.13308282,0.057159845822190164,0.095516875,0.029427614014459508,0.08305602,0.019811777162132393
0.12380952380952381,2.1384254719400153,0.07080631,0.020560466,0.007168263933946925,0.012645379,0.0037419470987702986,0.011463767,0.0008437532589447407,0.009093195,0.0008687148142469029,0.03533358,0.03726741557772008,0.05165755,0.04936206772267427,0.071949005,0.06180798669058812,0.1727856,0.12133842643929674,0.25500265,0.17001030214363183,0.3856699,0.23820568374874093,0.14734939,0.057897516389571316,0.109095454,0.029904962389001238,0.09370416,0.020155406166452946
0.13571428571428573,2.3200523295658884,0.07682023,0.026241811,0.007938772376908022,0.016410027,0.00416223025985681,0.013905175,0.00093992584740056,0.008323751,0.0009706330492053977,0.03949406,0.038850109529915515,0.057075843,0.050759294559316416,0.07748632,0.06286577037676298,0.17865111,0.11942912058179994,0.26458168,0.16461076401152838,0.39474988,0.2268852311434371,0.1466817,0.0584962175140591,0.12037753,0.03031410925623018,0.1014172,0.020454018619656025
0.14761904761904762,2.501679187191761,0.082834154,0.03080251,0.0087107025279354,0.01940177,0.004587035664468007,0.017320376,0.0010374261920141257,0.01014173,0.0010745691151694567,0.04527577,0.04036206468413435,0.06471294,0.05207355939595617,0.085362665,0.06384580632659298,0.19469927,0.11767324023515105,0.28336585,0.1597534994759358,0.4183027,0.2168817697533258,0.16096161,0.05900798486665916,0.12639272,0.030681473832836387,0.11225633,0.020725325942478164
0.1595238095238095,2.6833060448176336,0.088848084,0.03498748,0.009483765690513391,0.02447715,0.005016298588474342,0.019416273,0.0011362508095097686,0.013422864,0.0011805472583286875,0.050637096,0.04181675410937893,0.07013991,0.053321651701592795,0.09249607,0.06476587144420506,0.19756632,0.11605773021209309,0.29540014,0.15535956702711967,0.42335194,0.20797059379625096,0.18840152,0.05945047149277051,0.1387171,0.031015886083445843,0.120781735,0.020975222864842713
0.17142857142857143,2.8649414606545616,0.09486229,0.040831573,0.010257715735429551,0.028416807,0.0054499770904806915,0.023485046,0.0012364016649143849,0.016355379,0.0012885983565131792,0.05630662,0.04322473721620518,0.07843383,0.054516380701124724,0.10047263,0.0656391183155187,0.21551229,0.11456973495821017,0.30837762,0.1513643126868548,0.4303258,0.19997563198973012,0.20245703,0.059836675123339046,0.14717188,0.03132385474525441,0.13123253,0.02120805838516015
0.18333333333333335,3.046593416414855,0.10087704,0.046827555,0.011032358610773774,0.032527998,0.0058880576402629125,0.027484454,0.0013378875064164253,0.019048518,0.0013987614552496397,0.06081801,0.0445945544560792,0.08411189,0.05566785141983567,0.10791692,0.06647564555883499,0.22394371,0.11319751055890048,0.3118862,0.14771480726360864,0.45000455,0.19275745709594505,0.21621259,0.06017650151331149,0.1567516,0.03161035055286891,0.13984263,0.021427158318603524
0.19523809523809524,3.2282453721751483,0.106891796,0.05284126,0.011807625950847786,0.035503287,0.006330595277691073,0.030544894,0.0014407330738005427,0.023109874,0.001511093596529867,0.06480087,0.045933577637275035,0.09227748,0.056784607359405374,0.1139202,0.0672838618980325,0.23862883,0.11193135506574102,0.32710624,0.14436841445790347,0.45855346,0.1862055460764113,0.22499421,0.06047808413848865,0.16686957,0.031879476616610766,0.14934433,0.021635274714661427
0.20714285714285713,3.4098973279354414,0.11290655,0.059346557,0.012583417956248354,0.040599495,0.006777630620658416,0.034777556,0.0015449603266073698,0.026954139,0.0016256504029304763,0.07239021,0.04724775821007481,0.0979539,0.05787336116905013,0.12297976,0.06807014961869977,0.24643314,0.11076197794319974,0.34782854,0.14128878852568802,0.47059697,0.18022901119817172,0.24562132,0.06074753496119895,0.18058346,0.03213432250446895,0.16012447,0.02183448368516857
0.21904761904761905,3.589848318951653,0.11886498,0.06741922,0.013365985174672513,0.045595434,0.0072326429327825665,0.039084718,0.0016513768565179008,0.029912645,0.001743318416337464,0.07710489,0.04856515078402332,0.103915825,0.05896761151012931,0.13075554,0.06887229791521451,0.2581197,0.109733108670053,0.35273677,0.13851099124838134,0.4808976,0.1748359718332211,0.2602897,0.06101862797133104,0.19315305,0.03239270520082084,0.16908956,0.022036890293538024
0.23095238095238094,3.769203840250345,0.1248037,0.07444928,0.01415126496953558,0.052130856,0.00769357161132596,0.045407623,0.0017595290240732466,0.029887687,0.0018636609527980371,0.08424434,0.049873944081983285,0.11183481,0.060051889440434866,0.13892362,0.06967051907633516,0.26919046,0.1087968085273735,0.37508553,0.1359564170009066,0.49501917,0.16989604358728735,0.26914778,0.061273518424793234,0.20411152,0.03264519611905193,0.18004751,0.022236101130033405
