alpha,t,t_norm,D1_t,D1_k,D2_t,D2_k,D3_t,D3_k,D4_t,D4_k,AE08_t,AE08_k,AE09_t,AE09_k,AE1_t,AE1_k,AE15_t,AE15_k,AE2_t,AE2_k,AE3_t,AE3_k,R1_t,R1_k,R2_t,R2_k,R3_t,R3_k
0.1,1.2092463656356922,0.0493076,0.013844222,0.00826961344204088,0.00829488,0.0042799681314201025,0.007893883,0.0009622369603434584,0.005042337,0.0009848965510614175,0.02635618,0.04964009095339502,0.041756816,0.0678534213544079,0.057924703,0.08712907365443187,0.14368671,0.18447483653973842,0.22984612,0.268425736226104,0.36151403,0.39058105278767874,0.10446735,0.0826961344204088,0.08495388,0.042436928824267674,0.074956514,0.028538944895838737
0.11190476190476191,1.328799861779999,0.05418245,0.015666146,0.00942404954812883,0.012792431,0.00489833918363169,0.009548046,0.0011028710574785864,0.0077576376,0.0011321457287288789,0.032138973,0.05241980302012292,0.045451805,0.0704783851678061,0.061669298,0.08931088499258663,0.15687577,0.1817396708460757,0.23842244,0.2592521754190352,0.37066483,0.3698239913531434,0.13273281,0.08421491085561933,0.095494896,0.04335637815802499,0.08306433,0.029189145344976814
0.12380952380952381,1.4481100593552225,0.059047382,0.020527132,0.010585382020456554,0.013082854,0.005525736762180437,0.011434354,0.0012459712224934113,0.009002715,0.0012828319744318034,0.035977267,0.055032827256413556,0.051454432,0.07289301133146917,0.07225374,0.09127191145080032,0.17260288,0.17918056721354697,0.2535962,0.251054371349395,0.38297516,0.35175855481316204,0.14686447,0.08549731631907216,0.10928026,0.04416068578276584,0.09368008,0.029763507038153354
0.13571428571428573,1.5673647760775442,0.06391005,0.026230564,0.011751168348335745,0.016615648,0.006161036765632069,0.013887741,0.0013913016198680822,0.008634478,0.0014367551838176645,0.039734207,0.057506898518122046,0.057250433,0.07513517043822916,0.07739552,0.0930554770903868,0.1783725,0.17678195507061842,0.26276493,0.2436609475634105,0.38990706,0.33584116288216476,0.14405671,0.08658755625089495,0.120307915,0.044871698581002276,0.10148525,0.03027654715214121
0.14761904761904762,1.6866194927998654,0.06877272,0.030790487,0.012920153782747973,0.019614745,0.0068037228916739455,0.017069679,0.0015387629064460844,0.010657474,0.0015938551653733803,0.04490308,0.05986705217355623,0.0648637,0.07723813242997751,0.085304506,0.09469932344465458,0.1944451,0.17453889110282253,0.28134596,0.2369544561924622,0.41477436,0.3216899910082991,0.15935332,0.08752362239926047,0.12607563,0.04550831106105519,0.112395406,0.030740849835663202
0.1595238095238095,1.8051497340190608,0.07360585,0.034675382,0.014097360083437795,0.024318688,0.007456591589826108,0.01982361,0.0016890059633990994,0.01381647,0.0017548514313066967,0.050459705,0.06215946907990088,0.07040595,0.07926118683350931,0.092571855,0.09627270861192846,0.19642675,0.17251666338645966,0.2937381,0.23093777622312117,0.41930228,0.3091426383978296,0.18760806,0.08837151097080409,0.13869305,0.046104272152421105,0.1205786,0.031179099020954233
0.17142857142857143,1.9217763380911919,0.078361355,0.040811293,0.015291974679649904,0.028537216,0.008124704741470671,0.023425054,0.0018432001277286331,0.016171448,0.0019210137956911164,0.0563577,0.06443847773649099,0.07852951,0.08127180892996774,0.10051644,0.09785333900495569,0.21516852,0.17079801499897812,0.30697855,0.22565055385725855,0.42581737,0.2981192284722523,0.20120184,0.0892031856312911,0.14674707,0.046696906600658804,0.1312301,0.03161650217214027
0.18333333333333335,2.038402942163323,0.08311686,0.046767145,0.016488943582194895,0.03235666,0.008800280489812445,0.027363507,0.0019996042905168587,0.018940637,0.0020905863863087838,0.06059694,0.06665094187396389,0.08432727,0.08320107184580537,0.108146004,0.09935438176739407,0.22313368,0.16918479820152532,0.3084363,0.2207742885411523,0.44586018,0.28809495296849047,0.21529874,0.0899396922665176,0.15638477,0.047244773784878076,0.13985221,0.03202499276058535
0.19523809523809524,2.1550295462354536,0.08787236,0.053011585,0.017687884557678762,0.0355786,0.009483264368240445,0.030704292,0.0021582255733621,0.023014247,0.0022636259992084885,0.065358594,0.06880873614657149,0.09308312,0.08506363462116298,0.11342311,0.10079157205701877,0.238348,0.1676737470367807,0.32524437,0.2162646292604799,0.45400074,0.27893686814855595,0.22391124,0.09059648188079365,0.16680948,0.047755620350875376,0.14926794,0.03240975307988318
0.20714285714285713,2.2717919642513347,0.09263341,0.05928488,0.018887364662127603,0.04078293,0.010173037367324592,0.034888696,0.0023189430072664465,0.026352413,0.002440056595118995,0.072733775,0.07091758708837913,0.09815687,0.08686632522446684,0.12297441,0.10217142456239925,0.24562678,0.16625068605250887,0.3459844,0.2120705901078179,0.4665861,0.27051879457792716,0.2438044,0.09118038112751257,0.18013667,0.0482327352888206,0.15998909,0.032772960177030235
0.21904761904761905,2.3907982875238702,0.097485945,0.067453645,0.020069388396678687,0.045751605,0.010860009064469359,0.039277382,0.002479587033026626,0.029506546,0.002617639772850983,0.07831794,0.07292188797835543,0.10383992,0.08854146422844898,0.13077125,0.10341361886674923,0.2572196,0.1647672318272044,0.35040367,0.20797800119068574,0.475617,0.26252094242036755,0.25917765,0.09162112094135923,0.19303167,0.04863852334104625,0.16911015,0.03308898705005854
0.23095238095238094,2.5098046107964054,0.102338485,0.07449471,0.021252252879816122,0.051712386,0.01155414231765598,0.045145422,0.002642446159370296,0.030507352,0.0027988306300791976,0.08514759,0.07490027739752673,0.111469224,0.09018543169436288,0.13905908,0.10463061025751683,0.26904252,0.163390148677045,0.37323952,0.2041782244171931,0.49124083,0.2551484753744802,0.26805118,0.09202006401569868,0.20413214,0.04902628596997095,0.18002194,0.033393993066624335
