alpha,t,t_norm,D1_t,D1_k,D2_t,D2_k,D3_t,D3_k,D4_t,D4_k,AE08_t,AE08_k,AE09_t,AE09_k,AE1_t,AE1_k,AE15_t,AE15_k,AE2_t,AE2_k,AE3_t,AE3_k,R1_t,R1_k,R2_t,R2_k,R3_t,R3_k
0.1,1.1703004229371843,0.04772872,0.013831932,0.008544814480116403,0.0083528925,0.004422399416866775,0.007913969,0.0009942588453102847,0.0050641745,0.0010176725151556003,0.026571237,0.05129204296497129,0.041675493,0.07011148723917801,0.057845786,0.09002860598255248,0.14378835,0.19061389816219063,0.2300623,0.27735856504251105,0.3619258,0.40357903775192777,0.10475072,0.08544814480116401,0.0849942,0.04384916978897875,0.07498234,0.029488680613954314
0.11190476190476191,1.3033426681893507,0.053154625,0.015708357,0.009608122286335022,0.012732707,0.0049940146893247585,0.009442218,0.0011244125927179411,0.007793868,0.0011542590636886834,0.032172337,0.05344367886339658,0.045534894,0.07185498545793982,0.061703414,0.09105532607051663,0.1569728,0.1852894525702148,0.23882346,0.2643159494974269,0.37111855,0.37704747998136606,0.13278873,0.08585981617575976,0.095497176,0.04420322506873922,0.08306488,0.029759274553456536
0.12380952380952381,1.4363849134415172,0.05858053,0.020543791,0.010671790021251265,0.012999535,0.005570843104645463,0.0114394445,0.0012561420299498959,0.009032398,0.001293303674560525,0.0358691,0.05548205776808689,0.051506907,0.07348803372828833,0.07219054,0.09201695998867401,0.17265822,0.18064321018328244,0.2538524,0.25310371697311945,0.3833298,0.35462994419005023,0.14693482,0.08619522709472174,0.10924718,0.044521167489031906,0.0936751,0.03000646521716249
0.13571428571428573,1.5694271586936839,0.06400643,0.026226794,0.011735726150087366,0.016570617,0.006152940553550832,0.013902597,0.0013894733118394308,0.008574575,0.0014348671453073456,0.039690375,0.05743132876188653,0.057193696,0.07503643538798226,0.07741358,0.09293319298358726,0.1784558,0.1765496460851614,0.26310158,0.24334075296265875,0.39054036,0.335399834355208,0.14446095,0.08647377163222268,0.12033919,0.04481273272801733,0.10146165,0.030236760772647635
0.14761904761904762,1.7027607471235275,0.06944422,0.030798782,0.012797677687113011,0.01957072,0.0067392272649526045,0.017119493,0.0015241762632792614,0.010576554,0.0015787462772792458,0.04497981,0.05929954477924159,0.06483579,0.07650595655550833,0.08531954,0.09380162488860018,0.19451748,0.17288435646815947,0.28170943,0.23470825563434577,0.4152553,0.3186405432411873,0.15959166,0.08669394562237846,0.12615207,0.04507691679505645,0.11235613,0.03044944314440539
0.1595238095238095,1.836157072770284,0.074884556,0.03475158,0.013859296779329707,0.02435197,0.007330671501188797,0.01971037,0.0016604835777946168,0.013745742,0.0017252171077537012,0.05049654,0.06110977690326768,0.07034301,0.07792269651238301,0.09256174,0.09464694329331984,0.19676247,0.16960335999799517,0.2940242,0.22703791059397824,0.41983765,0.3039221206908199,0.18772897,0.08687917384057428,0.13870594,0.04532570543516752,0.120639265,0.030652574956298893
0.17142857142857143,1.9695533984170408,0.0803249,0.04081769,0.014921024799662803,0.028506791,0.007927617163710689,0.02343417,0.0017984881215622197,0.016196467,0.0018744142000278114,0.056355525,0.06287534111851628,0.078513175,0.07930033249213228,0.100501135,0.09547963089199821,0.215266,0.16665482849146837,0.3072282,0.22017676465567393,0.42641914,0.29088750762911,0.20139836,0.08703931133136635,0.14685024,0.045564141718283276,0.13123694,0.03084955493791716
0.18333333333333335,2.1029497240637975,0.08576524,0.046777572,0.01598284101921376,0.032389898,0.008530169521899599,0.02740091,0.0019382295364985694,0.01895847,0.0020264190778957174,0.06064917,0.06460519453185129,0.08428415,0.08064734391932928,0.108103275,0.09630485303286788,0.2233794,0.1639919330819128,0.30904272,0.2139979639868208,0.44642082,0.2792523249764384,0.21543379,0.08717913283207504,0.15646079,0.04579466868986094,0.13984995,0.03104203525122215
0.19523809523809524,2.2362703597137736,0.091202505,0.05297543,0.01704530655992702,0.03556165,0.009138749623697469,0.030667348,0.0020798200261580076,0.02304294,0.0021813913906838242,0.06523985,0.06630900364567743,0.09289446,0.08197338265586376,0.11352026,0.09712994444115261,0.2384328,0.16158237639858578,0.32559064,0.20840801463810596,0.4546119,0.2688034520439021,0.22408208,0.08730522872157744,0.16682774,0.04602072035159107,0.14929011,0.0312323486156134
0.20714285714285713,2.3695880170210484,0.09663963,0.0592965,0.018107857972394944,0.040741473,0.009753182568913738,0.034855265,0.0022232371414874275,0.02648263,0.0023393522102962954,0.07266167,0.06799072383646462,0.09811285,0.08328123631257958,0.12296681,0.09795467382079873,0.24586627,0.15938929886224446,0.3463124,0.20331815446410562,0.46711898,0.25935412370699606,0.24408281,0.08741724538397559,0.18023573,0.04624210607747646,0.16003357,0.03142037647055038
0.21904761904761905,2.502905674328323,0.10207677,0.067448586,0.019170462515854574,0.045714453,0.0103735795320352,0.039231896,0.002368524109050707,0.029589746,0.0025003933430155973,0.078073174,0.06965565130553542,0.10386479,0.08457561274618922,0.1307674,0.09878163025844736,0.25748378,0.15738715994490768,0.35082224,0.1986624802481883,0.4763096,0.2507623942904675,0.25935283,0.08751732887672742,0.1930598,0.04645996031898775,0.16910937,0.03160690168494228
0.23095238095238094,2.6381306101745152,0.10759169,0.07448351,0.020218484278928577,0.051805414,0.010992116747674047,0.04522088,0.002513910239694352,0.030384514,0.002662687735443962,0.08498684,0.07125691989518554,0.11157824,0.0857985618377716,0.13902551,0.09954108679910505,0.26909015,0.15544239808552565,0.3735826,0.19424642854683963,0.49173918,0.24273734494524596,0.26822892,0.08754395254793818,0.20413953,0.04664151126676649,0.18003798,0.03176961650354857
