Time,Alpha,Smoothed_Alpha
0.0020000000949949,0,-0.00551016062391197
0.535000026226044,0.0115792676335885,0.0316331761655607
1.05200004577637,0.0449207643603962,0.0673262797023062
1.60300004482269,0.0790835687115852,0.104955158830028
2.13599991798401,0.168185974413836,0.14097079904832
2.6029999256134,0.197339286846875,0.172302074141812
3.18700003623962,0.234786930107241,0.211375280369396
3.68700003623962,0.266403920670709,0.24500781641675
4.23299980163574,0.292272345246025,0.281949641439632
4.69799995422363,0.31222798146715,0.308891322017545
5.17799997329712,0.341381342848734,0.334419672599859
5.65799999237061,0.363882743909035,0.357839072300522
6.10900020599365,0.38802661337247,0.378481562920694
6.61899995803833,0.409624717996728,0.400766841854729
7.09899997711182,0.42711672503597,0.420756070435645
7.56500005722046,0.439599289105606,0.439040479274636
8.07499980926514,0.464646503953628,0.457996864093176
8.55500030517578,0.477129019074721,0.474340321749436
9.02099990844727,0.496263470042823,0.489268833927317
9.50100040435791,0.51621913073822,0.503880753076967
9.99600028991699,0.526238016677429,0.518137737079733
10.4610004425049,0.536256902616638,0.53096808001333
10.9569997787476,0.543729999242399,0.544217899866221
11.4069995880127,0.554570119383174,0.555799676485381
11.8870000839233,0.562864425736229,0.567831598350486
12.3529996871948,0.573704545877005,0.579230557775239
12.8780002593994,0.593660206572401,0.591804780854881
13.3579998016357,0.602857858310043,0.603152662564216
13.7770004272461,0.612794633066232,0.612827814150612
14.2360000610352,0.631107849832767,0.623185383403435
14.668999671936,0.641126735771976,0.632568408033975
15.0869998931885,0.650324387509618,0.641177096167353
15.5059995651245,0.650324387509618,0.649443576287728
15.9250001907349,0.660261162265807,0.657110511676345
16.3570003509522,0.660261162265807,0.664587285670883
16.8159999847412,0.670280048205015,0.672138221424543
17.261999130249,0.680298934144224,0.67912409368115
17.6940002441406,0.689414486935982,0.685811021556215
18.1270008087158,0.689414486935982,0.692679015662966
18.5590000152588,0.701897038768483,0.699763571234922
18.9909992218018,0.707727703702517,0.707003746891778
19.3700008392334,0.707727703702517,0.713323823078384
19.8290004730225,0.717746589641727,0.720836574414311
20.2880001068115,0.727765475580935,0.728150677227254
20.7199993133545,0.737702238099988,0.734911404657364
21.1119995117188,0.746899902074766,0.74098890818342
21.5709991455078,0.753551788973232,0.747890459286409
22.003999710083,0.75691880025111,0.754159999434703
22.4360008239746,0.75691880025111,0.760058451139379
22.9409999847412,0.767676784734594,0.766330591550062
23.431999206543,0.776053226744941,0.771970182450222
23.9069995880127,0.778516892638233,0.777242520721755
24.382999420166,0.786893334648581,0.782339332298652
24.798999786377,0.785168767299563,0.786669038754992
25.3339996337891,0.788535778577442,0.792008631845407
25.8090000152588,0.79600888132177,0.796629380424107
26.2700004577637,0.804303206030529,0.800978971163406
26.7600002288818,0.805206545296549,0.805489509670035
27.2350006103516,0.813500870005307,0.80976149755151
27.7110004425049,0.814322091969738,0.813917207781471
28.1270008087158,0.814322091969738,0.817452215317458
28.6620006561279,0.825162199873377,0.821694784054996
29.1520004272461,0.825162199873377,0.825390433102718
29.613000869751,0.834277746546567,0.828810948866873
30.1030006408691,0.834277746546567,0.832338508378928
30.548999786377,0.834277746546567,0.83552019634112
31.0540008544922,0.834277746546567,0.839069171755272
31.5300006866455,0.843475413580629,0.842370949245764
32.0250015258789,0.843475413580629,0.845791981391821
32.5639991760254,0.851769738289388,0.849548207538005
33.0379981994629,0.853494302579122,0.852791617714462
33.5769996643066,0.853494302579122,0.856355933622975
34.117000579834,0.863431068157458,0.859727149761256
34.6559982299805,0.862609846193028,0.862958110887491
35.1790008544922,0.870986294321943,0.866027793997379
35.7019996643066,0.873449954096667,0.869132148085613
36.2249984741211,0.871807514756732,0.872309098521673
36.7319984436035,0.871807514756732,0.875455926328563
37.2389984130859,0.871807514756732,0.878588824246608
37.7949981689453,0.880923059900279,0.881983706622272
38.2519989013672,0.880923059900279,0.884723966063183
38.7589988708496,0.891763167421508,0.887831394067671
39.2980003356934,0.89094194736913,0.891238741935543
39.8540000915527,0.900057492512678,0.894786319880321
40.4099998474121,0.900960834837981,0.898185133763523
40.9000015258789,0.900960834837981,0.901014396302823
41.4389991760254,0.900960834837981,0.903808415926499
41.9630012512207,0.911718820851106,0.906298339238688
42.5229988098145,0.911718820851106,0.908744772169465
43.0810012817383,0.911718820851106,0.910992013631504
43.6920013427734,0.910897600416317,0.913434497870439
44.2669982910156,0.911718820851106,0.91572161091337
44.8250007629395,0.92091648941481,0.917896419461184
45.4000015258789,0.92091648941481,0.920033027571417
45.9570007324219,0.92091648941481,0.92195185940372
46.5690002441406,0.92091648941481,0.923982506183852
47.1440010070801,0.930935375354019,0.925930597607994
47.6650009155273,0.930935375354019,0.927714544773445
48.2770004272461,0.930935375354019,0.92973920825685
48.8520011901856,0.930935375354019,0.931524322327904
49.4449996948242,0.930935375354019,0.933207123930451
50.0209999084473,0.930935375354019,0.93465753467621
50.5960006713867,0.940050922027209,0.935881066380892
51.1710014343262,0.940050922027209,0.937009612302242
51.7290000915527,0.940050922027209,0.938175724901012
52.2859992980957,0.940050922027209,0.939476022234819
52.8969993591309,0.940050922027209,0.940952750693977
53.4729995727539,0.940050922027209,0.942265103005951
54.0069999694824,0.940050922027209,0.943363528765095
54.492000579834,0.940050922027209,0.944348581493071
54.976001739502,0.949248589061271,0.945500590676373
55.492000579834,0.949248589061271,0.946907243617428
55.976001739502,0.949248589061271,0.948388642169034
56.492000579834,0.949248589061271,0.95001839607886
56.992000579834,0.949248589061271,0.951530338811403
57.492000579834,0.949248589061271,0.952909988260926
