Time,Alpha,Smoothed_Alpha
0.0020000000949949,0,-0.00480084221123299
0.48199999332428,0.0198409245055375,0.0291042388557682
0.948000013828278,0.0605770666869175,0.0618938791269671
1.45799994468689,0.0966165367517741,0.0976232680103701
1.92299997806549,0.141090809226143,0.130128610182277
2.41899991035461,0.165724157194977,0.16501169317793
2.88400006294251,0.197929688489193,0.197091887250349
3.34899997711182,0.230135162652533,0.227873477393629
3.79999995231629,0.252851541236047,0.256036499531401
4.2649998664856,0.292629198724768,0.28338065919207
4.80499982833862,0.328572803181096,0.31237557505216
5.26999998092651,0.340937467100652,0.33570771180659
5.75099992752075,0.361736819167971,0.357901412359058
6.21600008010864,0.381673552151158,0.377143229912057
6.69600009918213,0.39202532394599,0.395662173413334
7.20699977874756,0.414741702529505,0.414775107447313
7.68400001525879,0.428064794010847,0.432140106025077
8.13000011444092,0.449822687901701,0.448016312310484
8.52200031280518,0.469663612407234,0.462102268510296
8.9670000076294,0.482986703888576,0.478620298725301
9.42700004577637,0.482986703888576,0.495815512892786
9.84500026702881,0.509441212765079,0.511058285249708
10.2910003662109,0.526502463104847,0.526629978442541
10.6829996109009,0.548356194038792,0.539909659310971
11.1020002365112,0.560624963784383,0.553778915958064
11.5740003585815,0.571072572622307,0.568630726584187
11.9799995422363,0.581424344417139,0.58006368055836
12.4390001296997,0.591871953255063,0.591265958911807
12.8439998626709,0.603278075351084,0.600735617070921
13.2629995346069,0.614588331838576,0.610669583194495
13.7360000610352,0.614588331838576,0.62233401468077
14.1680002212524,0.625994453934599,0.633172271630438
14.6000003814697,0.646793834567354,0.64416889167434
15.0459995269775,0.657241471970716,0.655681114968148
15.4779996871948,0.669510213150869,0.666702749225773
15.91100025177,0.67995785055423,0.677179412013066
16.3320007324219,0.690405459392153,0.68671705118586
16.8080005645752,0.701715715879646,0.696577367010514
17.2980003356934,0.701715715879646,0.706424097874472
17.7730007171631,0.713121837975668,0.71548629061218
18.2339992523193,0.724432094463161,0.723841111943087
18.7240009307861,0.734879731866522,0.7324797254794
19.1849994659424,0.745327340704445,0.740372484850673
19.6749992370606,0.747148487329394,0.748338162418124
20.1509990692139,0.757596096167318,0.755545247020354
20.6259994506836,0.765168222361822,0.762320519906308
21.07200050354,0.76804371928796,0.768376484709833
21.5769996643066,0.769002218263339,0.775110079629519
22.05299949646,0.785104969627728,0.781632641988129
22.5279998779297,0.789801598896095,0.788491338915965
23.003999710083,0.790760097871475,0.795759593729846
23.4650001525879,0.801207720992117,0.802941756003514
23.9549999237061,0.810600979528851,0.810267851677495
24.4300003051758,0.823924099575632,0.816793660143747
24.9060001373291,0.822965600600252,0.822924149569135
25.3519992828369,0.834275857087744,0.828263181166156
25.8610000610352,0.834275857087744,0.83357037923534
26.3840007781982,0.833317372395085,0.838373564163742
26.9080009460449,0.845681979183767,0.842540187464997
27.4309997558594,0.845681979183767,0.84614569004607
27.9370002746582,0.853254105378271,0.849525318021754
28.4599990844727,0.85612958802169,0.853367203759723
28.9829998016357,0.854212604353651,0.857445633404904
29.4899997711182,0.854212604353651,0.861340708246242
30.0459995269775,0.865522867982503,0.865848451517427
30.5520000457764,0.872232346527438,0.870170340780631
31.0590000152588,0.876928982937165,0.874777648113003
31.6149997711182,0.876928982937165,0.879947768222365
32.1049995422363,0.889197745541396,0.884238406379542
32.5960006713867,0.889197745541396,0.887994347678358
33.1679992675781,0.889197745541396,0.8917583330759
33.625,0.8986868625453,0.894598766681407
34.2299995422363,0.899645361520679,0.898143866231149
34.7529983520508,0.899645361520679,0.900953730316308
35.2599983215332,0.899645361520679,0.90343245138655
35.798999786377,0.910092977499962,0.906029570952239
36.3269996643066,0.910092977499962,0.908674857098641
36.867000579834,0.910092977499962,0.91150553033306
37.423999786377,0.910092977499962,0.914235498163731
38.0349998474121,0.921403244699494,0.916674972355074
38.6290016174316,0.921403244699494,0.919065886178705
39.1319999694824,0.921403244699494,0.92132863812046
39.7610015869141,0.921403244699494,0.924220665051812
40.3549995422363,0.922361740104194,0.926935372972676
40.9300003051758,0.932809356083477,0.929635215086981
41.4869995117188,0.932809356083477,0.932487615810354
42.0629997253418,0.932809356083477,0.93542740213529
42.6559982299805,0.94133998125336,0.938129554169309
43.2130012512207,0.944119623283008,0.940113610963683
43.806999206543,0.944119623283008,0.941750695191791
44.3639984130859,0.94229847665806,0.943009369168693
44.939998626709,0.944119623283008,0.944189698604397
45.5330009460449,0.944119623283008,0.945425249516052
46.0719985961914,0.944119623283008,0.946742278478294
46.6660003662109,0.944119623283008,0.948369189521762
47.2770004272461,0.954567241047631,0.950103351924362
47.7799987792969,0.954567241047631,0.951505664527404
48.3120002746582,0.954567241047631,0.952926241802758
48.8429985046387,0.952650246667553,0.954327910050344
49.3120002746582,0.954567241047631,0.955583415980502
49.8429985046387,0.954567241047631,0.957052502756611
50.3269996643067,0.952650246667553,0.958570873409601
50.8120002746582,0.965014857919584,0.960142069409526
51.3269996643067,0.965014857919584,0.961802410004387
51.8120002746582,0.965014857919584,0.963171142792042
52.3120002746582,0.965014857919584,0.964249428571711
52.8269996643067,0.965014857919584,0.96492042704586
53.3269996643067,0.965014857919584,0.965014857919584
53.7960014343262,0.965014857919584,0.965103735769081
54.2799987792969,0.965014857919584,0.965550596893309
54.8269996643067,0.965014857919584,0.966693081075901
55.3429985046387,0.965014857919584,0.96810034859083
55.7490005493164,0.965014857919584,0.969298392755735
56.3269996643067,0.975462475684207,0.971049516632255
56.7960014343262,0.975462475684207,0.972456249999648
57.2960014343262,0.975462475684207,0.973805527757761
