alpha,t,t_norm,D1_t,D1_k,D2_t,D2_k,D3_t,D3_k,D4_t,D4_k,AE08_t,AE08_k,AE09_t,AE09_k,AE1_t,AE1_k,AE15_t,AE15_k,AE2_t,AE2_k,AE3_t,AE3_k,R1_t,R1_k,R2_t,R2_k,R3_t,R3_k
0.1,2.3393760425996093,0.012406566,0.014053155,0.004274644100778085,0.007459968,0.002212357403731073,0.00765853,0.0004973896996408682,0.004872512,0.0005091026637917857,0.023882221,0.025659448708602484,0.04235287,0.03507409739803357,0.058788642,0.04503787067116641,0.14246789,0.09535684796918178,0.2255041,0.1387518894199671,0.3510372,0.2018951677579866,0.09814951,0.04274644100778084,0.08388039,0.021936063725975855,0.07439933,0.014752059850976626
0.11190476190476191,2.952186853417331,0.015656527,0.015098209,0.004241830330781981,0.013349995,0.0022047765786325116,0.010568842,0.000496409943375471,0.0074040145,0.000509586676774312,0.031959534,0.023594518391355828,0.044500157,0.03172281197616301,0.06114059,0.040199451297001636,0.15560636,0.08180229148458622,0.23056354,0.11669120959068212,0.35931763,0.1664603539657845,0.13121721,0.03790571784954111,0.09530562,0.019515007743150046,0.08303944,0.013138237593255248
0.12380952380952381,3.5723219473707046,0.018945329,0.020139508,0.004290990121207671,0.014213122,0.0022399646808295023,0.0113615785,0.0005050786260426035,0.008680075,0.0005200208475063409,0.037125714,0.022308625011647314,0.05062522,0.029548597388733878,0.07308148,0.03699884138543671,0.1715831,0.07263432177883325,0.24882182,0.10176976374252697,0.37420493,0.14259215971956624,0.14487502,0.034657997132831186,0.10922137,0.01790139137854482,0.0935071,0.012065215447718214
0.13571428571428573,4.194517651676627,0.02224506,0.026087007,0.004391057298227513,0.017034303,0.0023021936757640074,0.01374276,0.000519887465727842,0.009438053,0.0005368720920896567,0.04020276,0.021488594065813996,0.058103286,0.028075747766227812,0.077087715,0.03477202604076859,0.17741828,0.0660580863959544,0.25664,0.09104874939885219,0.37374932,0.12549371650588242,0.13492885,0.032355159039571146,0.11916726,0.01676720081760041,0.10178001,0.011313432792099138
0.14761904761904762,4.823488056771707,0.025580721,0.030713726,0.004517764522991132,0.020070504,0.002379044276184276,0.016582936,0.0005380561706099351,0.011770755,0.0005573201714150587,0.044036835,0.02093359328020525,0.06500852,0.027007704426876163,0.08495055,0.03311332442349059,0.19304998,0.061030667542010746,0.2741696,0.08285539427405156,0.40293214,0.11248470050869046,0.15402804,0.030604211284778634,0.12422439,0.015912800781629096,0.11261442,0.010749091932605368
0.1595238095238095,5.455371953400653,0.028931832,0.033713598,0.004664731575108371,0.02396829,0.002467341262894603,0.020961523,0.000558881904227617,0.014738033,0.0005806697731199786,0.05027265,0.020568194072707328,0.071082205,0.026227049512426978,0.092610836,0.03185605964700277,0.19210482,0.05708472523707538,0.287904,0.07641591973655555,0.40582252,0.10229343777923856,0.18449712,0.02924160091858979,0.13824305,0.01525562607352671,0.11967756,0.010316976144870385
0.17142857142857143,6.092059502426648,0.03230842,0.040666968,0.004823944199877694,0.028881976,0.002562986346393397,0.023341361,0.000581448423217892,0.01575613,0.0006059952067499337,0.0560789,0.02032750036786029,0.07804617,0.02563767463093012,0.10048643,0.03086841673625035,0.21370597,0.05387924784504069,0.30218044,0.07118280688284742,0.41100025,0.09404348053064256,0.19624652,0.028139674499286546,0.14447203,0.01473081642282942,0.13100709,0.009973613314746103
0.18333333333333335,6.733577786083269,0.035710625,0.046662398,0.004991567956722417,0.031856306,0.0026640395659155965,0.027034976,0.0006053244498602371,0.018609496,0.0006328667427746733,0.060058177,0.02017671441987921,0.08409419,0.025186804850186727,0.10873576,0.030076769073648247,0.21990547,0.05121598077266684,0.29639772,0.06683326065474432,0.4320319,0.08721271490575055,0.21175463,0.027226734309394998,0.15490964,0.01430203807609882,0.13976583,0.00969467369944912
0.19523809523809524,7.377307551633153,0.03912456,0.053411026,0.0051669140218725445,0.035788678,0.0027702132201057376,0.031133728,0.0006304522138305936,0.022624014,0.0006612413642482799,0.06694443,0.020100132520861815,0.09465352,0.024848448385238045,0.11199057,0.0294428305007171,0.23680937,0.04898018368670012,0.31884617,0.06317435766370039,0.4387792,0.08148192117345693,0.22005102,0.026464681575444737,0.16657452,0.013950180622760775,0.14891702,0.009467407314187685
0.20714285714285713,8.027403238732656,0.042572256,0.05908125,0.005345210896877822,0.041206628,0.0028790162716137904,0.0351231,0.0006562715155563132,0.024800964,0.0006905472168587566,0.07358754,0.020070002674602093,0.098155454,0.024583568775615988,0.1226003,0.028914982142296777,0.24233127,0.04704970728304777,0.33909947,0.06001695045495701,0.45321864,0.07655806061115697,0.23656642,0.025804466398720523,0.17788206,0.013650085486462215,0.15934224,0.00927489816578104
0.21904761904761905,8.679324924831116,0.046029635,0.06751435,0.005528293942902994,0.046359256,0.0029914873908620564,0.03983514,0.0006830245996858797,0.028512439,0.0007210524713024588,0.08091652,0.02008699137451085,0.10345256,0.024389544450238547,0.13081859,0.028486213505606383,0.2533391,0.04538661924794731,0.34224147,0.05728941517868156,0.4578954,0.0723137600001742,0.25463462,0.02523786365238323,0.19187915,0.013397919690594583,0.16893041,0.009114659752955246
0.23095238095238094,9.335235114196246,0.049508166,0.0744509,0.005713728857933122,0.050023012,0.0031063641470103023,0.044255406,0.000710429193634705,0.032110337,0.0007524736050331157,0.08691086,0.020137153404564002,0.109384045,0.024246610773516072,0.13921753,0.028130238268494555,0.2681698,0.04392790792004224,0.3661153,0.05489389852508451,0.47855917,0.06859739600545442,0.2639377,0.02473985691063826,0.203626,0.013180856943874665,0.17970756,0.00897807036954667
