alpha,t,t_norm,D1_t,D1_k,D2_t,D2_k,D3_t,D3_k,D4_t,D4_k,AE08_t,AE08_k,AE09_t,AE09_k,AE1_t,AE1_k,AE15_t,AE15_k,AE2_t,AE2_k,AE3_t,AE3_k,R1_t,R1_k,R2_t,R2_k,R3_t,R3_k
0.1,1.0647741153296735,0.025050707,0.014011126,0.00939166331715701,0.0075862496,0.004860689073338248,0.0076940507,0.0010927966133130469,0.0048715584,0.0011185307360044128,0.024099823,0.05637543091159072,0.042324305,0.07706000924276825,0.058654085,0.09895104899803536,0.14254074,0.20950502310797517,0.22646785,0.3048466724550318,0.35336083,0.44357644665641366,0.09928654,0.09391663317157009,0.08411821,0.048194918725646935,0.074495874,0.03241120806518213
0.11190476190476191,1.2407631348104324,0.029191162,0.01516398,0.010092720669747094,0.0132872015,0.005245894439921278,0.0104796365,0.0011811238322797283,0.007434656,0.001212475649576417,0.03193135,0.0561391816483299,0.044607356,0.07547908689579713,0.06124516,0.09564782213788954,0.15569855,0.19463477171821708,0.23228405,0.2776470747703275,0.36182886,0.3960643694237945,0.13152696,0.09019026981476126,0.095342934,0.04643267331799563,0.083043866,0.03126022301251513
0.12380952380952381,1.417395341169156,0.03334675,0.020194009,0.010814765465009146,0.014005348,0.0056454785466290595,0.011373438,0.0012729712089158773,0.008714743,0.0013106307271370627,0.037021987,0.05622537934902093,0.05075272,0.07447259060321494,0.072937675,0.0932497583909508,0.17168647,0.18306337990985797,0.24984097,0.2564946772692777,0.37611806,0.35938110341820567,0.14526537,0.08735002875584309,0.109288886,0.045117640401794196,0.0935613,0.0304084772199742
0.13571428571428573,1.5941145434350126,0.037504382,0.026115937,0.011553979871013984,0.016968682,0.006057652538419424,0.01372689,0.0013679551202022899,0.009312168,0.0014126459583701984,0.040161937,0.05654191381037666,0.05801015,0.07387437751850866,0.077151634,0.09149397551965131,0.17747405,0.1738154956084598,0.2579163,0.23957223656816623,0.3773424,0.33020563749714354,0.13657968,0.08513458852326092,0.11945655,0.04411873669195896,0.10172131,0.029768496713706568
0.14761904761904762,1.7729333313954743,0.041711416,0.030710457,0.012291146448695096,0.020034842,0.006472489094484874,0.016641509,0.0014638494673494449,0.011559799,0.0015162596037960408,0.04411117,0.05695247270968209,0.065001175,0.07347785584318677,0.08502275,0.09008896276488687,0.19319914,0.1660416050466978,0.27572444,0.22541851836325552,0.40552184,0.3060287715647804,0.15497102,0.0832626049750313,0.12468607,0.043292775402649496,0.112631634,0.02924425619391649
0.1595238095238095,1.9517521193559357,0.045918446,0.03381942,0.013038461981220375,0.024015494,0.006896502989070741,0.020873703,0.0015621392877455205,0.014566371,0.0016230388905695632,0.05025997,0.05749047123534143,0.071018234,0.0733076239096178,0.092609584,0.08904135551878667,0.19243447,0.1595583813833333,0.28920332,0.2135912963484764,0.4087922,0.28592193954524564,0.18509409,0.08173364227033668,0.13838777,0.04264123183867685,0.11985314,0.028837136512603077
0.17142857142857143,2.130615235905101,0.05012652,0.040689304,0.013793084085196961,0.02882584,0.0073283364649848505,0.023353547,0.0016625331182008513,0.01584803,0.0017327196367943219,0.056158062,0.05812233935518529,0.078159705,0.07330569908795916,0.10050779,0.08826193877424976,0.2138524,0.15405671483361177,0.3032229,0.2035327110086275,0.41423595,0.268898142448792,0.19720063,0.08045965716364895,0.14500748,0.0421197636508395,0.13107565,0.028517512098713924
0.18333333333333335,2.3108569131821026,0.054367024,0.04667501,0.014544869013472518,0.031912096,0.007762712411991978,0.027051037,0.0017638475345231241,0.01867645,0.001844102686059558,0.060096994,0.05879268215995264,0.08418863,0.07339152358338463,0.108637504,0.08764033071722886,0.22014546,0.14923762196440274,0.2990023,0.1947446234118416,0.43507913,0.25412806669397525,0.21243101,0.07933564916439555,0.15519148,0.041674534384010586,0.13979916,0.028249191498423185
0.19523809523809524,2.491098590459104,0.05860753,0.05336214,0.015301648027176035,0.0357188,0.008203896460217422,0.031079816,0.0018670637508486174,0.022670511,0.001958244819616716,0.06674528,0.05952588950229081,0.09452953,0.07358787268431588,0.11225551,0.08719398606956141,0.23697066,0.14505322285364758,0.3202223,0.18708880798495311,0.4421501,0.24130606259294482,0.220761,0.07837429477334067,0.1666168,0.04131300673891537,0.1489837,0.02803741920967956
0.20714285714285713,2.6720642692999728,0.06286507,0.059111025,0.016058058093246085,0.041184142,0.008649127496162801,0.035123114,0.001971567881054331,0.025002,0.0020745387859110284,0.073493466,0.06029421010658606,0.09821011,0.07385384471335582,0.12271026,0.08686625690997275,0.24258679,0.14134651511369056,0.34061465,0.1803026476557003,0.4561599,0.22999537502220915,0.23799849,0.07752165976049835,0.17839424,0.04100752429570521,0.15944567,0.02786360658698212
0.21904761904761905,2.8536746780204965,0.06713778,0.067511454,0.016814060754715858,0.046274167,0.00909847617663185,0.039736047,0.00207738901633968,0.028650396,0.0021930491006871364,0.08070108,0.061093693070365974,0.10349049,0.07417971735974854,0.1308129,0.08663955453561846,0.25370455,0.13804138878429625,0.344039,0.17424321451884767,0.46183664,0.21993909271155518,0.25552043,0.07675984257587674,0.19217283,0.04074917831633363,0.1690014,0.027721833250472314
0.23095238095238094,3.0352850867410197,0.071410485,0.0744729,0.017572979388517235,0.050279982,0.009553843818270999,0.044341654,0.002184975501490575,0.031863194,0.002314286078397068,0.08676237,0.06193324718769057,0.10965447,0.07457217553696266,0.13922885,0.08651654805075101,0.2682542,0.1351034043885008,0.36768684,0.16883008825266835,0.48135993,0.2109761691677241,0.26469082,0.07608918910491999,0.20375559,0.04053866278167989,0.17976844,0.027612693824917173
